Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","11","Autriche","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.49","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","11","Autriche","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.66","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","104","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","27","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","129","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","129","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","13.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","52","Azerba?djan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.77","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","26","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","12","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","21","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","20","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","51.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","220","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","19.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","12","Bahamas","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","249","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","258","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","258","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","1.61","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","16","Bangladesh","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","46.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","196","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","14","Barbade","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","14.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","463","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","21","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","66","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","152","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","266","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","265","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","28.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","95","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","57","B?larus","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","463","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","312","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-35","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","656","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","155","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","33","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","128","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","11.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","39","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.92","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.46","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","20","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","19","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
